x1,x2,x3,x4,x5,x6,x7,x8
88.0088,61.78618,48.31483,14.33143,13.16132,80.40804,3.770377,96.69967
48.75488,92.48925,33.38334,33.0333,3.640364,6.190619,8.30083,16.16162
27.57276,5.210521,38.0438,11.06111,12.83128,88.26883,50.81508,25.60256
51.9852,33.21332,68.52685,22.50225,16.81168,0.780078,5.120512,75.39754
86.14861,24.24242,7.90079,61.86619,44.9645,21.30213,42.28423,22.30223
37.9738,50.42504,92.0192,80.43804,19.11191,47.55476,36.71367,32.23322
51.37514,48.33483,0.950095,33.41334,92.42924,62.79628,32.89329,30.58306
23.27233,30.67307,77.67777,29.27293,87.16872,60.11601,59.996,5.850585
79.958,2.180218,31.09311,55.46555,12.37124,88.75888,8.210821,31.18312
12.66127,23.80238,6.860686,20.9921,45.37454,89.33893,79.58796,29.45295
53.60536,83.40834,53.32533,85.45855,39.964,68.28683,53.27533,7.530753
14.30143,35.05351,9.980998,70.13701,65.83658,54.84548,66.14661,42.32423
42.64426,36.69367,17.33173,54.50545,66.69667,74.19742,24.64246,27.35274
33.13331,19.49195,60.44604,24.50245,95.68957,28.16282,42.76428,7.870787
61.83618,39.57396,58.0258,88.34883,20.56206,8.220822,69.0269,33.18332
81.94819,0.380038,43.63436,93.27933,81.21812,42.44424,14.67147,17.62176
17.10171,28.94289,74.88749,0.670067,46.57466,4.130413,82.92829,7.980798
77.82778,48.34483,27.63276,89.50895,7.780778,11.48115,63.0363,22.11221
43.38434,86.81868,99.17992,17.36174,89.72897,41.54415,8.380838,92.60926
30.92309,95.30953,70.85709,38.63386,51.15512,27.52275,14.0314,28.59286
46.9747,33.17332,40.40404,4.140414,28.36284,83.10831,22.37224,67.43674
41.26413,40.38404,31.73317,82.24822,9.480948,7.890789,41.39414,42.17422
27.22272,65.22652,65.06651,30.69307,18.37184,84.9985,23.91239,11.10111
78.78788,67.27673,11.19112,91.31913,27.79278,86.89869,17.17172,14.9515
15.21152,37.0137,27.24272,1.650165,4.060406,70.48705,22.24222,88.60886
63.62636,33.94339,74.24742,1.510151,8.780878,35.56356,54.60546,37.43374
5.10051,13.69137,0.730073,61.94619,82.12821,41.08411,64.89649,4.720472
34.37344,8.920892,36.9637,35.10351,73.93739,72.12721,25.81258,36.0036
16.70167,95.68957,57.9758,36.40364,1.760176,26.50265,31.88319,9.880988
50.68507,37.48375,59.57596,56.17562,1.840184,39.51395,4.870487,43.20432
63.87639,36.30363,45.70457,87.9688,0.710071,29.47295,69.997,47.38474
27.84278,59.20592,64.9565,76.42764,15.61156,53.77538,14.55146,63.25633
83.87839,40.82408,67.89679,50.76508,8.640864,79.50795,4.010401,80.33803
9.290929,65.06651,55.43554,42.9843,19.06191,22.87229,83.42834,46.13461
82.78828,89.16892,60.35604,94.84948,2.160216,80.48805,72.9873,38.65387
33.07331,35.51355,20.9521,70.91709,92.46925,63.17632,2.790279,28.09281
62.70627,85.60856,43.60436,97.54975,47.08471,24.76248,18.82188,62.47625
63.10631,56.89569,33.08331,64.18642,12.45125,12.65127,9.980998,24.72247
30.26303,2.840284,34.86349,21.10211,46.55466,63.25633,52.77528,17.32173
29.38294,11.9912,33.23332,10.54105,29.24292,66.0266,35.83358,43.54435
42.66427,53.35534,22.79228,42.54425,52.22522,19.33193,2.650265,38.54385
73.44734,9.220922,69.45695,96.35964,9.460946,19.86199,52.9953,41.22412
79.28793,70.34703,85.67857,40.81408,26.15262,93.69937,5.360536,72.30723
51.73517,24.75248,88.17882,14.74147,3.470347,71.19712,50.89509,32.71327
24.29243,31.20312,92.24922,50.44504,17.0217,68.21682,63.86639,21.92219
26.88269,56.37564,47.80478,2.140214,20.57206,0.570057,68.37684,20.93209
51.80518,35.0435,87.18872,96.10961,83.51835,0.340034,9.290929,25.93259
38.05381,90.019,48.37484,55.19552,32.15322,13.30133,40.63406,8.10081
7.310731,33.44334,41.9742,27.60276,85.22852,1.290129,6.90069,58.22582
40.91409,11.0011,21.25213,65.87659,26.16262,66.06661,44.71447,20.43204
59.07591,63.42634,65.65657,43.14431,64.93649,36.9837,39.09391,11.74117
79.93799,54.84548,60.9761,2.830283,27.74277,61.41614,4.140414,81.72817
33.05331,38.51385,64.05641,88.38884,24.47245,42.13421,33.0133,9.320932
93.38934,3.470347,48.89489,96.60966,97.0397,16.60166,60.38604,12.09121
67.34673,90.54905,9.760976,89.83898,37.70377,7.450745,98.61986,2.70027
47.89479,80.29803,37.88379,50.22502,33.31333,88.91889,15.70157,24.66247
42.79428,10.021,28.72287,52.28523,28.10281,59.20592,14.23142,16.69167
2.590259,22.71227,61.36614,4.240424,2.030203,62.38624,48.05481,16.78168
14.36144,67.47675,56.66567,55.9556,72.44724,62.9763,8.110811,26.0226
87.11871,84.50845,73.29733,79.73797,9.810981,78.37784,38.73387,43.63436
73.38734,89.14891,21.28213,21.83218,8.040804,38.9939,22.25223,18.11181
77.51775,3.110311,70.54705,10.89109,77.93779,23.11231,3.070307,63.51635
8.470847,22.88229,20.002,54.88549,43.32433,77.40774,2.640264,35.77358
46.09461,76.09761,49.45495,17.55176,51.59516,13.27133,99.64996,25.66257
50.38504,35.37354,84.25843,14.9615,77.82778,35.75358,17.13171,25.9526
95.07951,2.570257,84.38844,65.55656,94.38944,0.460046,42.60426,32.0432
38.61386,38.23382,81.51815,16.16162,2.960296,74.84748,28.20282,79.82798
75.86759,62.28623,85.12851,74.08741,24.59246,78.64786,32.20322,28.41284
48.42484,19.50195,97.18972,69.10691,42.56426,98.85989,43.22432,21.16212
43.56436,92.26923,74.38744,77.36774,84.9885,86.28863,13.18132,64.9565
12.46125,92.64926,79.87799,21.84218,68.9869,42.07421,57.14571,1.10011
10.001,78.0278,24.44244,95.47955,14.37144,43.40434,59.986,14.73147
15.64156,23.93239,83.0083,74.46745,73.24732,74.9775,8.480848,5.820582
46.71467,68.82688,57.20572,25.9926,79.45795,7.740774,24.83248,90.31903
36.66367,35.07351,13.78138,81.63816,87.0387,78.89789,41.80418,7.030703
39.07391,99.90999,74.90749,74.91749,37.43374,73.0473,52.43524,3.410341
68.29683,4.70047,50.45505,14.28143,44.38444,75.72757,60.80608,50.40504
11.41114,72.38724,44.57446,5.230523,6.910691,20.55206,65.15652,4.510451
23.55236,70.36704,58.08581,5.460546,29.47295,7.230723,78.70787,43.13431
34.9935,83.21832,99.91999,85.73857,95.36954,77.67777,8.920892,71.87719
82.35824,3.660366,41.28413,43.51435,84.76848,24.86249,11.93119,93.59936
96.71967,6.190619,50.61506,42.9743,28.13281,18.19182,41.07411,22.40224
37.11371,53.73537,45.9846,4.920492,93.16932,68.27683,50.015,46.47465
35.75358,66.38664,69.75698,12.34123,59.47595,2.970297,12.08121,25.35254
25.60256,89.75898,59.75598,76.46765,80.018,55.79558,46.94469,20.12201
63.49635,7.20072,18.63186,91.66917,84.43844,7.780778,85.69857,11.52115
57.31573,25.64256,79.37794,85.44854,5.090509,95.69957,21.59216,53.40534
93.80938,2.150215,93.64936,37.68377,86.90869,92.59926,26.29263,41.29413
80.31803,7.60076,86.83868,72.10721,26.43264,27.0127,13.78138,97.0197
52.16522,43.36434,74.91749,6.840684,53.39534,68.30683,20.46205,33.78338
12.44124,42.80428,77.84778,63.9564,57.31573,14.05141,40.29403,27.49275
9.990999,35.58356,42.40424,32.9933,39.37394,18.89189,19.80198,11.55116
22.0222,94.50945,25.05251,58.34583,83.20832,47.64476,79.89799,26.71267
13.06131,92.24922,14.25143,33.32333,17.9818,71.18712,55.78558,33.52335
11.90119,2.940294,19.33193,52.31523,90.86909,51.85519,33.05331,40.24402
41.61416,19.14191,55.65557,61.89619,38.90389,20.52205,40.9741,29.76298
57.72577,12.0212,15.47155,30.56306,75.62756,41.79418,66.78668,13.82138
98.32983,65.63656,53.56536,79.59796,3.650365,89.91899,41.25413,39.77398
16.9917,21.29213,40.67407,90.87909,67.19672,79.37794,25.77258,43.90439
58.21582,86.15862,8.160816,63.25633,19.47195,5.380538,72.21722,22.72227
77.94779,13.42134,98.90989,2.0002,78.39784,4.030403,68.24682,39.89399
62.31623,60.67607,91.18912,60.046,9.050905,72.85729,56.63566,9.160916
1.360136,8.120812,35.93359,97.9998,79.77798,61.19612,90.19902,39.72397
17.05171,84.23842,0.070007,55.71557,11.18112,88.62886,81.25813,2.240224
70.91709,11.52115,40.59406,5.110511,13.61136,28.91289,47.60476,14.89149
55.0055,20.38204,17.78178,8.830883,90.67907,62.91629,28.16282,32.9633
54.0254,68.42684,31.36314,62.38624,70.87709,16.43164,24.9525,65.42654
59.47595,0.640064,55.77558,68.81688,52.53525,84.30843,25.78258,96.59966
22.48225,78.52785,70.23702,49.21492,88.30883,3.130313,45.12451,18.0018
34.9835,98.43984,10.22102,44.23442,90.15902,66.50665,43.55436,27.88279
8.670867,55.9756,65.43654,85.0285,34.33343,57.31573,37.60376,25.69257
76.93769,8.040804,65.51655,25.56256,59.52595,92.30923,48.84488,15.41154
70.71707,21.83218,50.63506,9.580958,52.48525,4.460446,36.93369,8.920892
59.48595,13.65137,61.91619,73.9574,80.74807,87.76878,24.33243,93.0193
27.26273,36.9637,2.970297,6.40064,57.67577,5.470547,58.87589,20.90209
54.05541,62.91629,3.690369,79.33793,31.0131,10.06101,22.9723,64.82648
5.290529,9.70097,18.32183,99.52995,59.56596,27.76278,55.36554,17.22172
21.22212,43.48435,47.11471,77.38774,32.32323,71.32713,45.07451,12.76128
47.60476,6.180618,14.78148,93.56936,17.57176,19.09191,84.62846,18.31183
37.50375,13.89139,24.52245,24.54245,75.49755,23.54235,36.33363,14.19142
26.92269,14.90149,4.80048,68.25683,13.21132,32.35324,20.48205,59.08591
52.33523,77.83778,79.61796,12.81128,16.54165,94.66947,11.18112,30.60306
73.06731,49.63496,2.790279,47.64476,27.70277,4.940494,21.91219,86.63866
34.51345,61.43614,79.13791,10.50105,38.28383,57.44574,18.9919,22.37224
44.29443,68.72687,19.43194,38.61386,10.79108,79.28793,60.16602,30.79308
49.51495,43.16432,13.64136,89.31893,48.34483,57.10571,34.94349,22.14221
51.9552,1.80018,95.9996,25.60256,48.66487,45.59456,4.620462,21.9822
7.660766,29.71297,77.9978,86.07861,43.75438,32.40324,83.91839,3.880388
5.350535,11.37114,3.970397,2.720272,9.550955,97.17972,36.52365,74.07741
80.69807,27.38274,17.16172,4.10041,24.66247,16.08161,21.84218,60.56606
24.16242,8.620862,98.51985,81.46815,45.30453,64.81648,2.10021,12.44124
31.43314,53.52535,98.45985,55.07551,47.19472,87.32873,29.05291,9.750975
18.68187,8.50085,0.180018,77.14771,50.30503,20.06201,42.16422,17.40174
28.17282,35.65357,53.62536,45.21452,31.56316,42.14421,41.71417,14.46145
15.0415,73.24732,68.90689,11.71117,73.62736,41.83418,44.40444,5.30053
11.63116,25.66257,28.07281,20.9721,73.69737,31.13311,3.610361,46.20462
15.31153,56.42564,81.93819,44.88449,62.91629,25.16252,83.88839,35.39354
21.74217,51.12511,82.83828,77.35774,25.9526,13.84138,20.14201,28.25283
48.0448,64.83648,17.81178,5.360536,86.24862,10.65107,81.9582,12.33123
23.36234,23.10231,28.74287,55.27553,62.21622,80.9581,21.73217,78.70787
17.38174,98.45985,57.92579,44.45445,40.89409,32.14321,50.66507,27.25273
41.23412,1.480148,65.57656,57.07571,32.65327,88.61886,12.77128,51.52515
17.81178,78.18782,67.24672,93.55936,87.10871,0.030003,19.60196,22.58226
24.58246,27.42274,57.28573,64.72647,19.31193,21.23212,16.83168,31.90319
47.85479,37.73377,60.39604,84.0084,54.55546,60.91609,38.84388,27.36274
4.060406,22.83228,20.51205,31.80318,40.21402,26.72267,66.64666,28.64286
81.40814,26.56266,73.30733,75.68757,10.86109,70.40704,10.83108,96.36964
46.58466,63.10631,66.70667,33.74337,16.26163,29.92299,15.83158,34.74347
94.45945,29.0229,74.59746,81.23812,14.30143,34.83348,5.020502,26.9727
81.46815,11.15112,62.80628,72.36724,85.72857,93.9794,5.010501,48.40484
83.28833,97.83978,26.75268,47.34473,2.220222,54.79548,3.470347,14.80148
39.0039,58.65587,71.41714,62.9863,47.91479,51.22512,8.90089,78.78788
24.64246,11.59116,90.94909,69.40694,14.75148,50.43504,19.15192,39.92399
7.980798,65.9966,45.82458,28.66287,18.34183,63.59636,15.77158,15.07151
65.70657,23.90239,56.9957,67.58676,43.50435,55.92559,54.34543,7.110711
58.32583,20.45205,41.0141,42.85429,32.55326,87.21872,41.20412,22.41224
34.55346,56.71567,92.71927,16.89169,80.37804,93.34933,20.39204,17.9918
6.870687,74.48745,48.15482,41.32413,33.79338,40.34403,8.980898,19.53195
38.90389,44.70447,6.460646,94.82948,3.710371,94.85949,3.180318,60.41604
0.420042,5.240524,18.59186,35.06351,32.0332,22.78228,0.390039,1.790179
2.170217,9.50095,56.51565,34.33343,89.88899,44.84448,99.0199,21.40214
26.34263,69.78698,65.50655,28.19282,76.25763,45.82458,24.39244,20.33203
28.74287,21.07211,49.76498,77.80778,48.19482,54.63546,69.44694,22.79228
28.49285,13.26133,68.18682,36.05361,29.10291,28.66287,20.29203,56.60566
35.06351,44.63446,28.44284,21.11211,67.59676,61.66617,24.37244,3.30033
18.23182,5.790579,33.54335,96.17962,84.30843,4.770477,32.27323,6.270627
46.72467,58.9659,74.39744,87.12871,61.82618,4.390439,39.05391,7.390739
39.53395,47.15472,29.68297,86.38864,77.84778,80.65807,38.05381,30.64306
94.9995,27.9728,81.85819,20.48205,22.19222,95.40954,49.76498,21.22212
29.13291,87.89879,16.84168,5.630563,64.49645,63.14631,26.41264,33.83338
60.006,33.55336,15.13151,71.48715,5.930593,45.60456,66.70667,29.973
14.47145,16.17162,91.05911,14.78148,21.66217,29.05291,94.9695,42.74427
9.760976,8.470847,27.9628,86.9887,86.46865,40.41404,34.93349,59.07591
13.57136,44.51445,64.42644,25.52255,82.73827,99.80998,53.44534,33.49335
29.983,59.09591,3.820382,20.46205,80.84808,87.36874,5.990599,32.54325
41.67417,23.47235,17.23172,24.93249,90.94909,63.86639,21.05211,63.39634
24.90249,20.47205,50.81508,74.39744,92.80928,81.19812,11.89119,60.57606
47.59476,95.73957,4.890489,45.56456,43.34433,37.41374,24.25243,10.07101
63.26633,41.31413,63.06631,15.83158,81.22812,90.88909,46.78468,33.89339
57.69577,14.50145,96.21962,13.52135,31.39314,14.34143,20.36204,61.25613
13.81138,56.56566,63.10631,86.60866,7.890789,49.64496,10.87109,96.42964
96.22962,5.340534,43.64436,77.93779,31.21312,66.78668,63.74637,32.10321
13.69137,97.47975,21.35214,13.92139,99.74997,23.88239,5.230523,94.9995
72.73727,40.15402,72.78728,33.68337,33.74337,32.48325,2.220222,61.18612
49.49495,96.39964,80.41804,23.38234,49.21492,45.33453,41.09411,14.60146
15.60156,58.22582,2.280228,69.13691,10.20102,48.80488,4.020402,23.94239
84.48845,43.67437,33.83338,48.54485,5.990599,28.55286,11.67117,30.89309
39.42394,49.68497,52.91529,56.59566,36.34363,58.66587,27.54275,81.9982
70.08701,53.46535,6.890689,45.16452,33.85339,7.960796,56.86569,26.29263
75.15752,45.32453,37.51375,94.29943,1.40014,80.74807,21.0021,74.78748
90.14901,8.020802,89.63896,84.06841,5.080508,72.75728,16.68167,71.41714
49.965,88.47885,41.35414,82.0382,54.74547,49.55496,40.17402,24.22242
44.69447,70.037,89.50895,45.38454,83.11831,18.91189,25.06251,62.77628
75.58756,43.41434,83.32833,54.17542,35.39354,8.570857,12.39124,93.39934
50.20502,34.94349,59.63596,45.15452,61.14611,57.27573,6.320632,78.61786
20.43204,0.160016,83.38834,56.67567,42.82428,23.56236,0.550055,19.83198
79.89799,17.07171,94.82948,50.20502,35.9636,66.51665,51.0151,14.0214
51.31513,20.9621,91.44914,75.17752,73.91739,55.43554,11.22112,32.48325
52.60526,88.92889,48.13481,54.32543,13.10131,1.0001,48.57486,10.89109
35.34353,49.79498,81.29813,82.61826,84.74847,43.29433,35.45355,3.390339
47.62476,25.81258,24.08241,72.51725,51.76518,21.0121,32.81328,29.993
49.46495,28.81288,3.730373,85.08851,43.54435,13.07131,25.09251,1.850185
19.40194,60.016,44.27443,72.37724,90.34903,96.05961,33.12331,16.18162
20.28203,32.26323,40.71407,3.550355,80.83808,86.87869,2.620262,62.50625
52.15522,55.71557,4.230423,98.83988,67.77678,20.24202,38.65387,34.20342
69.94699,54.51545,10.60106,27.45275,18.38184,91.05911,34.11341,20.19202
66.15662,23.58236,8.540854,2.780278,24.42244,80.81808,33.58336,46.65467
14.08141,92.80928,11.92119,10.75108,87.64876,15.33153,7.450745,21.39214
20.75208,28.45285,85.74857,21.56216,6.430643,84.55846,64.0364,29.11291
43.79438,84.79848,47.71477,14.39144,30.82308,71.92719,7.790779,24.10241
3.520352,16.71167,46.23462,52.60526,10.67107,37.65377,54.9655,0.70007
9.160916,31.11311,26.54265,99.86999,97.90979,38.78388,3.580358,73.54735
37.73377,53.9854,48.44484,53.83538,76.50765,29.71297,32.16322,20.08201
50.21502,96.53965,11.09111,52.48525,38.39384,62.74627,2.510251,33.73337
37.27373,0.770077,42.60426,18.93189,9.910991,73.9774,95.19952,23.85239
98.64986,34.0034,11.44114,57.06571,10.07101,38.46385,15.49155,43.23432
44.34443,3.730373,77.05771,95.90959,48.32483,96.0496,37.41374,16.31163
45.62456,50.82508,7.060706,45.46455,2.820282,81.11811,13.44134,51.84518
91.24912,7.630763,15.90159,16.20162,10.65107,18.65187,66.90669,47.93479
63.34633,27.94279,81.82818,50.38504,22.40224,83.41834,51.93519,51.93519
43.39434,93.50935,9.010901,96.67967,45.49455,72.46725,10.80108,62.54625
69.25693,20.15202,68.48685,77.9778,27.24272,60.67607,17.36174,79.0079
53.10531,21.11211,8.30083,52.24522,89.0289,48.85489,11.43114,75.56756
15.0315,82.84828,51.68517,36.94369,21.20212,78.0378,36.50365,33.33333
34.74347,45.85459,23.33233,22.23222,46.58466,66.76668,43.49435,0.270027
32.82328,66.60666,73.43734,73.0073,32.05321,10.67107,38.19382,16.39164
28.55286,46.43464,95.30953,85.71857,2.690269,45.9646,65.71657,23.81238
0.460046,12.11121,71.9572,69.09691,22.56226,76.45765,3.30033,91.67917
26.08261,51.15512,66.30663,24.9825,28.17282,39.26393,30.82308,89.06891
1.030103,19.53195,30.64306,61.41614,5.830583,92.07921,79.39794,52.42524
18.50185,0.690069,57.83578,66.54665,42.49425,24.35244,40.9841,27.05271
17.59176,50.38504,64.75648,86.81868,37.48375,75.0475,85.71857,42.46425
39.71397,59.30593,9.430943,65.70657,64.72647,69.59696,39.0339,46.17462
61.0261,84.12841,15.30153,25.26253,36.80368,29.84298,15.12151,81.9682
35.91359,7.060706,54.54545,71.25713,4.810481,57.76578,82.57826,44.67447
48.39484,18.40184,8.370837,84.62846,65.05651,52.13521,18.89189,94.46945
61.87619,48.82488,88.63886,39.61396,70.09701,38.58386,43.90439,24.59246
22.37224,12.55126,59.20592,87.33873,67.42674,37.35374,57.49575,15.28153
13.86139,99.85999,9.210921,97.0497,79.66797,31.46315,30.20302,41.66417
19.83198,99.48995,74.9775,90.28903,56.56566,33.77338,79.81798,27.59276
74.06741,24.07241,76.56766,56.40564,26.76268,17.57176,71.94719,1.50015
18.60186,5.980598,88.67887,83.21832,10.70107,77.92779,11.9612,59.49595
37.57376,95.75958,11.33113,48.44484,82.25823,81.50815,16.36164,63.0363
65.26653,35.9636,31.25313,26.22262,37.0237,61.21612,25.54255,44.79448
54.67547,81.47815,96.11961,90.48905,63.59636,57.55576,40.72407,11.84118
12.11121,56.33563,18.58186,80.51805,28.83288,70.67707,22.77228,85.84858
80.78808,36.17362,55.82558,71.35714,22.63226,21.35214,21.69217,69.13691
43.9644,62.29623,98.82988,47.58476,8.150815,14.89149,21.89219,79.32793
28.62286,8.310831,37.67377,7.50075,21.42214,52.05521,5.950595,5.610561
36.0036,10.031,85.85859,93.91939,71.34713,96.74967,55.86559,48.08481
15.35154,80.71807,86.0286,5.10051,56.84568,44.82448,7.180718,46.78468
22.66227,20.08201,8.490849,56.81568,75.18752,58.0358,17.9918,2.750275
41.83418,22.69227,3.390339,93.62936,27.13271,24.21242,68.0068,16.93169
15.63156,50.43504,86.39864,8.970897,25.27253,78.35784,87.10871,32.91329
80.08801,46.31463,44.09441,39.48395,32.13321,61.24612,17.81178,14.71147
6.520652,39.41394,96.34963,46.38464,51.64516,30.72307,79.65797,31.67317
20.50205,81.66817,77.10771,50.24502,35.25353,95.50955,64.18642,14.85149
15.76158,13.9514,2.580258,73.10731,21.14211,13.12131,64.68647,31.08311
10.21102,91.32913,97.73977,14.18142,0.90009,56.68567,75.9876,14.68147
31.55316,76.06761,37.23372,94.39944,2.890289,30.29303,9.90099,8.380838
53.49535,76.42764,39.41394,14.58146,35.14351,4.90049,11.79118,56.0456
60.91609,16.25163,23.58236,25.78258,2.450245,21.71217,12.58126,29.0229
25.83258,88.88889,94.59946,55.29553,21.05211,71.12711,19.11191,10.18102
73.75738,57.37574,5.820582,94.28943,40.74407,7.790779,73.22732,25.25253
33.47335,84.62846,62.68627,1.710171,94.93949,1.870187,27.25273,98.55986
30.54305,42.9743,86.67867,60.53605,15.68157,55.9956,20.44204,66.62666
60.62606,14.32143,1.990199,78.34783,61.30613,7.270727,84.26843,5.430543
12.39124,64.45645,15.71157,95.21952,54.56546,19.57196,57.38574,15.68157
60.83608,71.68717,42.15422,89.18892,54.82548,14.56146,39.66397,13.09131
26.0326,38.66387,74.67747,42.80428,93.84938,4.40044,44.60446,33.9734
28.52285,9.360936,12.85129,8.470847,27.60276,68.20682,48.86489,7.490749
68.27683,33.62336,5.610561,5.540554,29.39294,83.69837,33.73337,28.32283
31.13311,36.65367,5.460546,36.32363,14.80148,92.55926,7.80078,70.68707
78.14781,87.25873,13.61136,34.39344,14.09141,51.81518,35.43354,6.140614
14.87149,70.77708,14.90149,38.0138,95.0295,66.74667,28.31283,63.62636
50.45505,9.0009,16.9917,53.92539,98.47985,89.92899,42.88429,5.740574
70.9571,39.64396,82.54825,76.91769,64.38644,65.9866,53.75538,46.11461
12.26123,28.70287,4.730473,13.38134,71.90719,9.360936,24.9925,25.05251
28.19282,68.66687,96.64966,62.22622,27.50275,11.84118,15.9816,36.86369
86.79868,55.86559,95.63956,49.0349,18.16182,45.64456,8.170817,78.47785
6.530653,93.78938,5.420542,54.74547,22.23222,1.130113,16.39164,43.9644
60.73607,36.33363,72.0172,55.69557,43.82438,9.780978,10.55106,4.170417
35.74357,76.94769,75.59756,24.37244,80.05801,64.58646,7.760776,63.87639
13.60136,46.25463,16.17162,55.16552,29.54295,1.530153,92.32923,46.9747
93.88939,42.91429,69.0469,1.290129,11.9612,26.47265,66.0266,24.20242
6.580658,9.890989,39.93399,59.13591,86.57866,36.19362,33.83338,40.22402
72.0272,7.090709,71.84718,99.83998,1.630163,42.54425,65.9766,4.920492
37.09371,33.53335,50.15502,9.950995,77.9978,65.10651,29.53295,65.79658
9.850985,46.9947,14.34143,50.33503,78.14781,49.52495,49.34493,27.91279
18.39184,31.82318,63.11631,56.16562,14.41144,34.15342,91.18912,39.41394
21.28213,32.10321,94.62946,2.770277,64.39644,39.08391,50.39504,39.984
61.34613,48.85489,57.60576,51.59516,8.120812,73.0073,29.72297,20.53205
50.015,27.24272,55.36554,89.39894,14.0114,71.49715,3.850385,34.9735
12.93129,70.67707,91.17912,3.70037,51.27513,81.37814,33.45335,0.850085
40.88409,22.41224,54.9555,2.820282,89.77898,4.050405,25.11251,66.56666
20.16202,3.250325,83.71837,72.25723,22.64226,63.53635,25.48255,29.51295
62.37624,92.39924,3.520352,32.92329,4.840484,42.36424,61.58616,44.19442
50.9851,38.21382,8.620862,23.88239,31.09311,4.50045,0.490049,3.320332
21.15212,5.350535,70.29703,11.77118,55.9856,39.10391,34.48345,23.75238
39.23392,42.18422,94.75948,33.40334,29.73297,69.60696,18.61186,91.78918
93.42934,41.22412,27.0027,20.21202,17.09171,10.63106,59.22592,39.33393
16.84168,59.26593,50.80508,44.67447,26.18262,11.65117,28.30283,75.17752
20.88209,39.26393,41.61416,20.42204,8.010801,87.79878,19.36194,42.69427
61.82618,23.33233,33.40334,73.75738,69.50695,18.83188,88.06881,5.290529
4.440444,9.770977,79.47795,47.82478,30.46305,24.66247,2.760276,1.190119
17.47175,6.60066,49.40494,57.62576,27.91279,40.86409,21.88219,81.34813
33.73337,11.75118,48.52485,47.89479,54.61546,34.0134,61.59616,10.72107
68.77688,18.9519,99.64996,77.59776,23.21232,19.10191,53.59536,0.070007
56.82568,22.10221,7.920792,11.53115,67.51675,84.63846,45.89459,18.82188
10.15102,33.24332,30.71307,82.78828,94.51945,89.999,82.61826,10.9611
27.79278,22.9723,41.53415,14.9515,34.42344,61.45615,5.460546,6.720672
14.11141,68.87689,66.94669,9.380938,76.74767,8.280828,68.21682,15.83158
30.31303,26.25263,92.35924,54.37544,1.590159,94.22942,9.790979,18.77188
24.27243,22.78228,91.51915,23.64236,19.83198,41.13411,9.120912,99.89999
46.62466,4.040404,58.51585,30.93309,14.85149,33.14331,72.71727,34.60346
54.9655,16.20162,19.75198,58.19582,9.140914,14.44144,4.820482,86.90869
10.23102,66.79668,80.30803,30.88309,35.76358,29.39294,92.19922,43.37434
27.47275,58.27583,25.51255,34.46345,36.15362,37.70377,58.39584,4.020402
78.65787,20.62206,5.350535,87.52875,48.39484,55.24552,8.410841,5.370537
17.42174,80.39804,30.05301,69.36694,30.27303,87.28873,86.64866,33.86339
24.34243,32.85329,62.88629,64.23642,8.720872,39.20392,52.9853,22.67227
59.84598,29.62296,78.74787,81.81818,51.77518,14.62146,7.560756,97.94979
21.71217,47.81478,94.64946,44.28443,0.780078,60.19602,66.80668,49.37494
61.0061,37.55376,84.07841,0.560056,30.25303,85.73857,27.88279,8.120812
35.33353,92.10921,51.08511,34.13341,52.54525,15.0115,26.0126,81.63816
41.43414,95.66957,52.40524,85.69857,56.0156,16.0016,5.770577,94.81948
48.16482,58.07581,64.76648,26.34263,10.9711,13.29133,75.38754,21.0021
29.35294,79.68797,61.55616,28.08281,90.70907,9.120912,7.440744,98.81988
26.29263,18.39184,22.21222,58.74587,31.66317,26.87269,7.060706,51.67517
8.710871,86.0386,9.750975,41.23412,36.38364,96.40964,72.61726,6.710671
37.30373,10.28103,22.66227,91.38914,30.57306,71.31713,60.44604,12.81128
76.56766,55.50555,76.07761,24.94249,18.0218,3.950395,11.77118,85.68857
31.90319,71.49715,91.36914,56.70567,72.40724,13.63136,59.65597,6.030603
75.48755,15.53155,83.72837,76.21762,30.09301,87.30873,9.230923,17.0017
27.81278,51.55516,59.76598,26.62266,16.90169,59.39594,61.0061,24.06241
13.76138,20.18202,46.0346,70.80708,47.79478,32.85329,14.21142,29.18292
30.53305,64.91649,70.43704,32.27323,97.91979,52.89529,37.66377,12.16122
46.25463,62.69627,92.70927,2.80028,44.20442,7.660766,46.87469,4.460446
78.55786,10.82108,78.9779,76.18762,85.44854,2.080208,78.52785,4.060406
48.06481,41.49415,32.44324,16.25163,78.22782,50.08501,48.15482,4.480448
14.17142,28.25283,16.43164,47.30473,66.52665,91.0291,92.0492,25.89259
10.59106,32.43324,75.77758,31.17312,55.94559,20.90209,97.78978,18.35184
38.20382,16.65167,98.87989,34.86349,38.08381,69.45695,70.33703,8.310831
26.16262,84.08841,9.060906,89.77898,75.69757,54.11541,40.12401,30.14301
27.93279,7.150715,40.78408,11.15112,0.430043,63.73637,20.35204,63.68637
39.83398,91.56916,18.10181,44.72447,68.23682,76.82768,17.09171,72.39724
19.52195,97.07971,52.11521,23.44234,48.64486,58.69587,48.70487,6.810681
24.05241,49.92499,17.93179,99.06991,26.75268,21.29213,56.59566,0.930093
29.44294,26.76268,64.53645,34.28343,94.17942,54.33543,34.17342,18.36184
